concurrency	num_prompts	seed	duration_s	request_throughput	output_tok_s	mean_ttft_ms	mean_tpot_ms	mean_e2el_ms
1	5	475987865	119.70	0.041770295706114256	41.77029570611426	887.9948138	23.075455619819824	23940.374978
2	10	475997872	143.90	0.06949510582787119	69.49510582787119	5719.211902	23.080246344744747	28776.3780004
4	16	476017886	191.95	0.08335669132526273	83.35669132526273	21927.2080940625	23.069807970157655	44973.946256250005
8	16	476057914	191.74	0.08344716164204398	83.44716164204398	54832.180513499996	23.05383647678929	77862.9631538125
16	32	476137970	376.65	0.08495855204079432	84.95855204079432	124475.84905321877	22.73923923914539	147192.34905312498
