-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void vllm::situ_and_mul_kernel<c10::BFloat16>(c10::B...         0.00%       0.000us         0.00%       0.000us       0.000us     231.808us         0.58%     231.808us       1.840us           126  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     227.009us         0.57%     227.009us       0.880us           258  
                nvjet_sm90_tst_16x64_64x16_4x1_v_bz_TNN         0.00%       0.000us         0.00%       0.000us       0.000us     215.616us         0.54%     215.616us       3.171us            68  
                                            aten::copy_         0.17%     684.529us         0.98%       4.013ms      11.433us     207.519us         0.52%     213.438us       0.608us           351  
                nvjet_sm90_tst_64x16_64x16_4x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     187.553us         0.47%     187.553us      13.397us            14  
                                            aten::fill_         0.20%     821.937us         0.44%       1.801ms       4.470us     186.234us         0.47%     186.234us       0.462us           403  
void vllm::moe::single_group_topk::detail::single_gr...         0.00%       0.000us         0.00%       0.000us       0.000us     166.145us         0.42%     166.145us       3.077us            54  
void marlin_moe_wna16::Marlin<1125899906909960l, 562...         0.00%       0.000us         0.00%       0.000us       0.000us     164.959us         0.41%     164.959us       3.234us            51  
void marlin_moe_wna16::Marlin<1125899906909960l, 562...         0.00%       0.000us         0.00%       0.000us       0.000us     143.392us         0.36%     143.392us      23.899us             6  
kernel_cutlass_kernel_vllmmodel_executorkernelslinea...         0.00%       0.000us         0.00%       0.000us       0.000us     134.144us         0.34%     134.144us       2.630us            51  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2, true...         0.00%       0.000us         0.00%       0.000us       0.000us     130.017us         0.33%     130.017us       2.408us            54  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us     116.513us         0.29%     116.513us       2.285us            51  
                                              aten::sub         0.19%     764.218us         0.31%       1.262ms       7.512us     110.334us         0.28%     110.334us       0.657us           168  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      97.664us         0.25%      97.664us       1.809us            54  
void vllm::moe::moe_sum_vec_kernel<c10::BFloat16, in...         0.00%       0.000us         0.00%       0.000us       0.000us      85.087us         0.21%      85.087us       1.576us            54  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      67.908us         0.17%      67.908us       0.984us            69  
                                       _flashkda_C::fwd         0.02%      62.614us         0.05%     205.123us      68.374us      65.184us         0.16%      69.055us      23.018us             3  
void at::native::vectorized_elementwise_kernel<8, at...         0.00%       0.000us         0.00%       0.000us       0.000us      63.936us         0.16%      63.936us       1.184us            54  
                                            aten::index         0.07%     271.098us         0.18%     751.981us      41.777us      59.490us         0.15%      84.547us       4.697us            18  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      59.490us         0.15%      59.490us       3.305us            18  
                 nvjet_sm90_tst_64x8_64x16_4x1_v_bz_NNT         0.00%       0.000us         0.00%       0.000us       0.000us      52.576us         0.13%      52.576us       3.093us            17  
_Z25_flash_kda_fwd_recurrenceIN4cute9TiledCopyINS0_9...         0.00%       0.000us         0.00%       0.000us       0.000us      50.560us         0.13%      50.560us      16.853us             3  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      50.272us         0.13%      50.272us       0.931us            54  
        nvjet_sm90_tst_128x16_64x11_4x1_v_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us      48.064us         0.12%      48.064us      16.021us             3  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      44.732us         0.11%      44.732us       0.828us            54  
                          _flashmla_C::dense_decode_fwd         0.01%      53.338us         0.04%     157.687us     157.687us      40.736us         0.10%      81.472us      81.472us             1  
                                  Lazy Function Loading         0.01%      33.774us         0.01%      33.774us      33.774us      40.736us         0.10%      40.736us      40.736us             1  
                             _fused_q_kv_rmsnorm_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      39.485us         0.10%      39.485us       2.194us            18  
                                           aten::cumsum         0.07%     280.775us         0.12%     475.427us      26.413us      39.263us         0.10%      39.263us       2.181us            18  
         nvjet_sm90_tst_64x16_64x16_4x1_v_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us      36.609us         0.09%      36.609us       7.322us             5  
                nvjet_sm90_tst_64x16_64x16_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us      31.840us         0.08%      31.840us      31.840us             1  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      29.884us         0.08%      29.884us       0.830us            36  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      28.448us         0.07%      28.448us       1.355us            21  
void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQC...         0.00%       0.000us         0.00%       0.000us       0.000us      27.166us         0.07%      27.166us       1.509us            18  
                                           aten::arange         0.07%     280.682us         1.17%       4.804ms      66.715us      26.428us         0.07%      54.328us       0.755us            72  
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us      26.428us         0.07%      26.428us       0.734us            36  
void at_cuda_detail::cub::detail::scan::DeviceScanKe...         0.00%       0.000us         0.00%       0.000us       0.000us      25.568us         0.06%      25.568us       1.420us            18  
                         triton_poi_fused_mul_sigmoid_0         0.00%       0.000us         0.00%       0.000us       0.000us      20.384us         0.05%      20.384us       1.132us            18  
                                             aten::add_         0.03%     116.654us         0.05%     190.766us      10.598us      19.937us         0.05%      19.937us       1.108us            18  
void at::native::vectorized_elementwise_kernel<8, at...         0.00%       0.000us         0.00%       0.000us       0.000us      15.904us         0.04%      15.904us       0.884us            18  
                 nvjet_sm90_tst_64x8_64x16_4x2_h_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us      15.168us         0.04%      15.168us       3.792us             4  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      14.943us         0.04%      14.943us       0.830us            18  
void _flash_kda_fwd_prepare<cute::TiledCopy<cute::Co...         0.00%       0.000us         0.00%       0.000us       0.000us      14.624us         0.04%      14.624us       4.875us             3  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      13.728us         0.03%      13.728us       0.763us            18  
void at_cuda_detail::cub::detail::scan::DeviceScanIn...         0.00%       0.000us         0.00%       0.000us       0.000us      13.695us         0.03%      13.695us       0.761us            18  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      12.190us         0.03%      12.190us       0.677us            18  
                                 aten::_index_put_impl_         0.01%      32.315us         0.02%      90.315us      30.105us      11.967us         0.03%      15.358us       5.119us             3  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      11.967us         0.03%      11.967us       3.989us             3  
kernel_cutlass_kernel_vllmmodel_executorkernelslinea...         0.00%       0.000us         0.00%       0.000us       0.000us      11.424us         0.03%      11.424us       3.808us             3  
                              _causal_conv1d_fwd_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      10.976us         0.03%      10.976us       1.220us             9  
                                              aten::bmm         0.01%      39.802us         0.04%     147.988us      73.994us       6.816us         0.02%       6.816us       3.408us             2  
                            layer_norm_gated_fwd_kernel         0.00%       0.000us         0.00%       0.000us       0.000us       5.344us         0.01%       5.344us       1.781us             3  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       4.831us         0.01%       4.831us       0.805us             6  
                          _gather_initial_states_kernel         0.00%       0.000us         0.00%       0.000us       0.000us       4.000us         0.01%       4.000us       1.333us             3  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       3.871us         0.01%       3.871us       1.290us             3  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.584us         0.01%       3.584us       1.195us             3  
                nvjet_sm90_tst_64x16_64x16_4x1_v_bz_NNT         0.00%       0.000us         0.00%       0.000us       0.000us       3.424us         0.01%       3.424us       3.424us             1  
                 nvjet_sm90_tst_64x8_64x16_2x2_h_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       3.392us         0.01%       3.392us       3.392us             1  
                                               aten::gt         0.01%      29.084us         0.01%      46.754us      15.585us       2.880us         0.01%       2.880us       0.960us             3  
void at::native::vectorized_elementwise_kernel<8, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.880us         0.01%       2.880us       0.960us             3  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.688us         0.01%       2.688us       0.896us             3  
_C::fused_kimi_k3_mla_decode_q_concat_kv_cache_inser...         0.00%      18.259us         0.01%      25.499us      25.499us       1.440us         0.00%       1.440us       1.440us             1  
                                       cuLaunchKernelEx         0.02%      97.018us         0.02%      97.018us       5.707us       1.120us         0.00%       1.120us       0.066us            17  
void smxx::decode::flash_fwd_mla_combine_kernel<cutl...         0.00%       0.000us         0.00%       0.000us       0.000us       1.088us         0.00%       1.088us       1.088us             1  
                                        cudaGraphLaunch         0.99%       4.052ms         0.99%       4.052ms     184.165us       0.768us         0.00%       0.768us       0.035us            22  
                                Activity Buffer Request         0.41%       1.683ms         0.41%       1.683ms       1.683ms       0.736us         0.00%       0.736us       0.736us             1  
                         threading.py(1030): _bootstrap         0.00%       2.533us       100.01%     411.175ms     137.058ms       0.000us         0.00%       0.000us       0.000us             3  
                   threading.py(1073): _bootstrap_inner         0.00%       4.668us       100.00%     411.172ms     137.057ms       0.000us         0.00%       0.000us       0.000us             3  
                              tqdm/_monitor.py(69): run         0.00%       1.098us        33.34%     137.065ms     137.065ms       0.000us         0.00%       0.000us       0.000us             1  
                                threading.py(655): wait         0.00%       2.662us        33.34%     137.064ms     137.064ms       0.000us         0.00%       0.000us       0.000us             1  
                                threading.py(359): wait         0.00%       3.601us        33.34%     137.061ms     137.061ms       0.000us         0.00%       0.000us       0.000us             1  
                                threading.py(1010): run         0.00%       1.918us        66.67%     274.103ms     137.051ms       0.000us         0.00%       0.000us       0.000us             2  
vllm/v1/executor/multiproc_executor.py(802): death_p...         0.00%       2.308us        33.33%     137.055ms     137.055ms       0.000us         0.00%       0.000us       0.000us             1  
               multiprocessing/connection.py(250): recv         0.00%       0.861us        33.33%     137.053ms     137.053ms       0.000us         0.00%       0.000us       0.000us             1  
        multiprocessing/connection.py(430): _recv_bytes         0.00%       0.905us        33.33%     137.052ms     137.052ms       0.000us         0.00%       0.000us       0.000us             1  
              multiprocessing/connection.py(395): _recv        33.33%     137.051ms        33.33%     137.051ms     137.051ms       0.000us         0.00%       0.000us       0.000us             1  
vllm/v1/executor/multiproc_executor.py(994): async_o...         0.00%       7.856us        33.33%     137.046ms     137.046ms       0.000us         0.00%       0.000us       0.000us             1  
                                     queue.py(171): get         0.00%      15.086us         0.36%       1.467ms       1.467ms       0.000us         0.00%       0.000us       0.000us             1  
                                threading.py(355): wait         0.34%       1.378ms         0.35%       1.438ms       1.438ms       0.000us         0.00%       0.000us       0.000us             1  
                                  <string>(1): <module>         0.00%       1.649us        33.33%     137.036ms     137.036ms       0.000us         0.00%     821.588us     821.588us             1  
              multiprocessing/spawn.py(122): spawn_main         0.00%       2.275us        33.33%     137.035ms     137.035ms       0.000us         0.00%     821.588us     821.588us             1  
                   multiprocessing/spawn.py(135): _main         0.00%       1.578us        33.33%     137.032ms     137.032ms       0.000us         0.00%     821.588us     821.588us             1  
            multiprocessing/process.py(314): _bootstrap         0.00%       2.747us        33.33%     137.031ms     137.031ms       0.000us         0.00%     821.588us     821.588us             1  
                   multiprocessing/process.py(108): run         0.00%       2.610us        33.33%     137.028ms     137.028ms       0.000us         0.00%     821.588us     821.588us             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 411.154ms
Self CUDA time total: 39.815ms

