-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     136.097us         0.69%     136.097us       1.890us            72  
                                  _gumbel_sample_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      97.216us         0.49%      97.216us      19.443us             5  
void vllm::moe::moe_align_block_size_small_batch_exp...         0.00%       0.000us         0.00%       0.000us       0.000us      93.569us         0.47%      93.569us       6.238us            15  
                                            aten::copy_         0.12%     340.373us         0.32%     890.762us       8.483us      93.213us         0.47%      98.972us       0.943us           105  
                nvjet_sm90_tst_64x16_64x16_4x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us      89.954us         0.46%      89.954us       8.178us            11  
void smxx::decode::flash_fwd_mla_combine_kernel<cutl...         0.00%       0.000us         0.00%       0.000us       0.000us      84.480us         0.43%      84.480us      16.896us             5  
         nvjet_sm90_tst_64x16_64x16_4x1_v_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us      80.352us         0.41%      80.352us      10.044us             8  
         nvjet_sm90_tst_128x8_64x12_4x1_v_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us      78.592us         0.40%      78.592us      19.648us             4  
                                       _flashkda_C::fwd         0.02%      58.244us         0.07%     206.982us      68.994us      76.447us         0.39%      80.061us      26.687us             3  
                          _flashmla_C::dense_decode_fwd         0.02%      46.682us         0.04%     112.506us     112.506us      74.336us         0.38%      74.336us      74.336us             1  
        nvjet_sm90_tst_128x16_64x11_4x1_v_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us      67.137us         0.34%      67.137us      16.784us             4  
void vllm::situ_and_mul_kernel<c10::BFloat16>(c10::B...         0.00%       0.000us         0.00%       0.000us       0.000us      66.466us         0.34%      66.466us       1.899us            35  
_Z25_flash_kda_fwd_recurrenceIN4cute9TiledCopyINS0_9...         0.00%       0.000us         0.00%       0.000us       0.000us      63.071us         0.32%      63.071us      21.024us             3  
                 nvjet_sm90_tst_8x64_64x16_4x1_v_bz_TNN         0.00%       0.000us         0.00%       0.000us       0.000us      52.638us         0.27%      52.638us       3.096us            17  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      49.983us         0.25%      49.983us       1.063us            47  
void vllm::rms_norm_kernel<c10::BFloat16, 8, 2, true...         0.00%       0.000us         0.00%       0.000us       0.000us      48.450us         0.25%      48.450us       2.422us            20  
                              _causal_conv1d_fwd_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      46.079us         0.23%      46.079us       5.120us             9  
void vllm::moe::single_group_topk::detail::single_gr...         0.00%       0.000us         0.00%       0.000us       0.000us      44.127us         0.22%      44.127us       2.942us            15  
               fused_recurrent_kda_packed_decode_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      41.087us         0.21%      41.087us       3.424us            12  
                                            aten::index         0.06%     179.997us         0.11%     301.891us      20.126us      35.747us         0.18%      35.747us       2.383us            15  
kernel_cutlass_kernel_vllmmodel_executorkernelslinea...         0.00%       0.000us         0.00%       0.000us       0.000us      30.753us         0.16%      30.753us       2.563us            12  
                           _causal_conv1d_update_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      30.274us         0.15%      30.274us       2.523us            12  
void marlin_moe_wna16::Marlin<1125899906909960l, 562...         0.00%       0.000us         0.00%       0.000us       0.000us      28.960us         0.15%      28.960us       9.653us             3  
                            layer_norm_gated_fwd_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      25.376us         0.13%      25.376us       1.692us            15  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      23.840us         0.12%      23.840us       2.384us            10  
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      23.648us         0.12%      23.648us       1.126us            21  
                nvjet_sm90_tst_16x64_64x16_4x1_v_bz_TNN         0.00%       0.000us         0.00%       0.000us       0.000us      23.360us         0.12%      23.360us       5.840us             4  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      21.472us         0.11%      21.472us       1.431us            15  
void vllm::moe::moe_sum_vec_kernel<c10::BFloat16, in...         0.00%       0.000us         0.00%       0.000us       0.000us      20.993us         0.11%      20.993us       1.400us            15  
                            _gather_block_tables_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      20.960us         0.11%      20.960us       4.192us             5  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      19.488us         0.10%      19.488us       0.974us            20  
void at::native::vectorized_elementwise_kernel<8, at...         0.00%       0.000us         0.00%       0.000us       0.000us      19.266us         0.10%      19.266us       1.284us            15  
                                           aten::argmax         0.02%      60.863us         0.03%      85.053us      17.011us      19.169us         0.10%      19.169us       3.834us             5  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      19.169us         0.10%      19.169us       3.834us             5  
                                            aten::fill_         0.06%     181.608us         0.73%       2.059ms      38.843us      18.306us         0.09%      19.042us       0.359us            53  
                                          memcpy32_post         0.00%       0.000us         0.00%       0.000us       0.000us      18.145us         0.09%      18.145us       1.134us            16  
                                    _post_update_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      17.729us         0.09%      17.729us       3.546us             5  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      16.897us         0.09%      16.897us       3.379us             5  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      15.936us         0.08%      15.936us       3.187us             5  
                                    _apply_write_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      15.679us         0.08%      15.679us       3.920us             4  
                   _get_num_sampled_and_rejected_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      15.393us         0.08%      15.393us       3.079us             5  
               _combine_sampled_and_draft_tokens_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      15.040us         0.08%      15.040us       3.008us             5  
                 nvjet_sm90_tst_64x8_64x16_4x2_h_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us      13.984us         0.07%      13.984us       3.496us             4  
void _flash_kda_fwd_prepare<cute::TiledCopy<cute::Co...         0.00%       0.000us         0.00%       0.000us       0.000us      13.376us         0.07%      13.376us       4.459us             3  
                                     aten::index_select         0.02%      59.756us         0.05%     127.431us      25.486us      13.120us         0.07%      13.120us       2.624us             5  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us      13.120us         0.07%      13.120us       2.624us             5  
                          _compute_slot_mappings_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      12.703us         0.06%      12.703us       2.541us             5  
                                           _C::rms_norm         0.02%      42.483us         0.02%      69.753us      13.951us      12.225us         0.06%      12.225us       2.445us             5  
                                 aten::_index_put_impl_         0.01%      32.739us         0.03%      97.343us      32.448us      11.968us         0.06%      15.456us       5.152us             3  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      11.968us         0.06%      11.968us       3.989us             3  
                                     aten::masked_fill_         0.02%      44.540us         0.03%      91.673us      18.335us      11.743us         0.06%      11.743us       2.349us             5  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      11.743us         0.06%      11.743us       2.349us             5  
                 nvjet_sm90_tst_64x8_64x16_4x1_v_bz_NNT         0.00%       0.000us         0.00%       0.000us       0.000us      11.458us         0.06%      11.458us       2.864us             4  
kernel_cutlass_kernel_vllmmodel_executorkernelslinea...         0.00%       0.000us         0.00%       0.000us       0.000us      11.424us         0.06%      11.424us       3.808us             3  
                             _fused_q_kv_rmsnorm_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      10.591us         0.05%      10.591us       2.118us             5  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       9.602us         0.05%       9.602us       1.920us             5  
void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQC...         0.00%       0.000us         0.00%       0.000us       0.000us       9.410us         0.05%       9.410us       1.882us             5  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       9.248us         0.05%       9.248us       1.850us             5  
                                           aten::gather         0.02%      51.064us         0.03%      78.560us      15.712us       8.512us         0.04%       8.512us       1.702us             5  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       8.512us         0.04%       8.512us       1.702us             5  
                          _gather_initial_states_kernel         0.00%       0.000us         0.00%       0.000us       0.000us       7.392us         0.04%       7.392us       2.464us             3  
                                       cuLaunchKernelEx         0.15%     422.887us         0.15%     422.887us       5.422us       6.976us         0.04%       6.976us       0.089us            78  
                                              aten::bmm         0.01%      35.869us         0.04%     126.382us      63.191us       6.624us         0.03%       6.624us       3.312us             2  
                           _prepare_pos_seq_lens_kernel         0.00%       0.000us         0.00%       0.000us       0.000us       5.793us         0.03%       5.793us       1.159us             5  
                                              aten::sub         0.03%      70.927us         0.04%      98.984us       4.499us       5.728us         0.03%       5.728us       0.260us            22  
                         triton_poi_fused_mul_sigmoid_0         0.00%       0.000us         0.00%       0.000us       0.000us       5.599us         0.03%       5.599us       1.120us             5  
                           _scatter_num_accepted_kernel         0.00%       0.000us         0.00%       0.000us       0.000us       4.927us         0.02%       4.927us       0.985us             5  
void at::native::vectorized_elementwise_kernel<8, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.385us         0.02%       4.385us       0.877us             5  
                                           aten::arange         0.02%      56.708us         0.08%     237.748us      23.775us       3.679us         0.02%       7.358us       0.736us            10  
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us       3.679us         0.02%       3.679us       0.736us             5  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       3.614us         0.02%       3.614us       1.205us             3  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.01%      18.145us         0.02%      64.044us      16.011us       3.584us         0.02%       3.584us       0.896us             4  
triton_poi_fused_bitwise_and_bitwise_not_bitwise_or_...         0.00%       0.000us         0.00%       0.000us       0.000us       3.584us         0.02%       3.584us       0.896us             4  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.01%      25.166us         0.04%     113.417us      28.354us       3.520us         0.02%       3.520us       0.880us             4  
triton_poi_fused_add_bitwise_and_bitwise_or_ge_lt_mu...         0.00%       0.000us         0.00%       0.000us       0.000us       3.520us         0.02%       3.520us       0.880us             4  
                         _prepare_prefill_inputs_kernel         0.00%       0.000us         0.00%       0.000us       0.000us       3.520us         0.02%       3.520us       3.520us             1  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.488us         0.02%       3.488us       1.163us             3  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.199us         0.02%       3.199us       1.066us             3  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.072us         0.02%       3.072us       1.024us             3  
                                               aten::gt         0.01%      23.962us         0.01%      36.640us      12.213us       3.072us         0.02%       3.072us       1.024us             3  
void at::native::vectorized_elementwise_kernel<8, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.072us         0.02%       3.072us       1.024us             3  
                 nvjet_sm90_tst_64x8_64x16_4x2_h_bz_NNT         0.00%       0.000us         0.00%       0.000us       0.000us       3.072us         0.02%       3.072us       3.072us             1  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       2.656us         0.01%       2.656us       0.885us             3  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 281.494ms
Self CUDA time total: 19.722ms

