concurrency	num_prompts	seed	duration_s	request_throughput	output_tok_s	mean_ttft_ms	mean_tpot_ms	mean_e2el_ms
1	5	537256028	127.06	0.03935163344436527	39.35163344436527	215.9475376	25.22109381921922	25411.820263
2	10	537266035	130.42	0.07667780530508969	76.67780530508969	334.60978459999995	25.76920903203203	26078.0496076
4	16	537286049	110.42	0.14490338033174593	144.90338033174595	544.3380841874999	27.083897475350348	27601.151662062504
8	32	537326077	126.83	0.25230609834319784	252.30609834319782	778.4448344062502	30.95378807798424	31701.2791243125
16	48	537406133	227.15	0.21131434043231787	211.31434043231786	1197.6243721041667	74.56990686749252	75692.96133272919
32	64	537566245	148.18	0.4319099223095062	431.9099223095062	10940.473745843747	53.53267398634572	64419.61505820312
64	128	537886469	315.78	0.40534813356091787	405.34813356091786	66510.05517468751	56.91615884977164	123369.29786560936
128	256	538526917	628.81	0.40711731058028144	407.11731058028147	174873.33097248047	57.47001004143598	232285.871003875
256	512	539807813	1175.14	0.4356932911025139	435.6932911025139	394926.4979989922	56.49251024019334	451362.51572894515
